slug,name,publisher,publisher_id,source_url,regions,communities,start_locality,km,ascent_m,ascent_per_km,length_class,bc_fraction,bc_fraction_source,matched_fraction,bc_match_rate,n_ways,gap_km,gap_cause,drift_km,routed_km,rideable_km,unmatched_km,ferry_km,cross_border_km,unpaved_pct,unpaved_pct_source,rugg_dom,rugg_max,rugg_p75,steep_pct,remote_share,comfort_comfy_pct,comfort_onaxis_km,traffic_floor,fastroad,fast_km,fast_rated,source_difficulty,singletrack_pct,tier,tier_surface_term,tier_climb_term,tier_singletrack_term,tier_remoteness_term,tier_decisive_floor,tier_floor_reason,comfort_label,surface_labels,difficulty_sentence,comfort_km_c1,comfort_km_c2,comfort_km_c3,comfort_km_c4,comfort_km_c5,comfort_km_c6,comfort_km_backcountry,comfort_km_forbidden
seymour-arm-overnighter,Seymour Arm Overnighter,Bikepack Canada,bikepack-canada,https://www.bikepack.ca/seymourarmovernighter,Thompson Okanagan,,Columbia-Shuswap,176.0,4446.0,25.3,Weekend or more,1.0,measured,0.9934,0.9998,50,1.15,none,0.0,0.0,175.52,0.04,0.0,0.0,97,osm,2,2,2,59,72,96,173.9,,sections,3,TRUE,2,,Epic,1,3,0,2,,,Low-traffic riding,Almost all gravel; Max climbing; Remote stretches,"Difficulty: Epic, because of punishing climbs + long stretches far from services.",0.0,167.5,2.1,1.0,0.0,3.3,0.0,0.0
short-exposure,Short Exposure,Love Machine,love-machine,https://www.lovemachinecycling.ca/routes/shortexposure,"Vancouver, Coast and Mountains",,,47.0,900.0,19.1,Full day,1.0,measured,0.9805,0.9908,31,0.92,none,0.15,0.0,47.48,0.44,0.0,0.0,95,osm,2,3,2,33,0,99,31.7,,,0,TRUE,,,Ambitious,1,2,0,0,,,Low-traffic riding,Almost all gravel; Chunky gravel; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",9.1,1.6,0.0,0.2,0.0,0.0,20.8,0.0
shushwap-n06-carlin-white-lake-blind-bay,"Shuswap No. 6: Carlin, White Lake, Blind Bay",Elbow Valley Cycle Club,elbow-valley-cycle-club,https://ridewithgps.com/routes/40248000,Thompson Okanagan,Scotch Creek; Tappen,Salmon Arm,42.0,506.0,12.0,Full day,1.0,measured,0.9769,0.9993,55,0.97,none,0.0,0.0,42.18,0.03,0.0,0.0,0,osm,0,0,0,3,0,36,41.2,,,1,TRUE,1,,Ambitious,0,2,0,0,,,Shares roads with traffic,Mostly paved; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing.",0.0,14.7,19.6,5.7,0.3,0.9,0.0,0.0
slocan-valley,BT700 Slocan Valley,BT 700 Bikepacking,bt-700-bikepacking,http://www.bt700.ca/biggriz.html,Kootenay Rockies,Nelson,Central Kootenay,76.0,744.0,9.8,Full day,1.0,measured,0.9852,0.998,82,1.12,none,0.0,0.0,75.54,0.15,0.0,0.0,33,osm,0,2,1,5,0,61,74.4,,,8,TRUE,1,,Moderate,0,1,0,0,,,Some traffic sharing,Mixed surface; Some climbing,"Difficulty: Moderate, because of some climbing.",22.7,22.4,19.1,1.8,7.8,0.5,0.1,0.0
snowden-or-dust-vancouver-island,"Snowden or Dust, Vancouver Island",bikepacking.com,bikepacking-com,https://bikepacking.com/routes/snowden-or-dust-route/,Vancouver Island,Bloedel; Campbell River; Quathiaski Cove; Quinsam,Campbell River,75.0,1106.0,14.7,Full day,1.0,measured,0.9823,0.987,53,1.32,none,0.39,0.0,74.7,0.97,0.0,0.0,90,osm,2,2,2,30,0,95,55.4,,,0,TRUE,2,41,Challenging,1,2,1,0,,,Low-traffic riding,Almost all gravel; Lots of singletrack; Lots of climbing,"Difficulty: Challenging, because of lots of climbing + some loose surface.",0.0,42.2,0.0,2.8,0.0,0.0,10.4,0.0
south-langley-trail,South Langley Trail,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Abbotsford; Aldergrove; Langley; Surrey,Langley (District),21.0,211.0,10.0,Afternoon,1.0,measured,0.9656,0.9935,40,0.74,none,0.0,0.0,21.49,0.14,0.0,0.0,57,osm,0,2,2,1,0,87,20.6,,,2,TRUE,0,,Ambitious,1,1,0,0,,,Low-traffic riding,Mostly gravel; Some climbing,"Difficulty: Ambitious, because of some loose surface + some climbing.",11.3,6.3,0.7,0.0,2.0,0.0,0.2,0.0
south-surrey-trails,South Surrey Trails,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Delta; Surrey; White Rock,Surrey,25.0,315.0,12.6,Afternoon,1.0,measured,0.9536,0.9543,83,1.16,none,0.0,0.0,20.15,0.92,0.0,0.0,64,osm,2,2,2,1,0,93,19.8,,,0,TRUE,0,,Ambitious,1,2,0,0,,,Low-traffic riding,Mostly gravel; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",11.5,2.4,1.4,0.0,0.0,0.0,4.5,0.0
southlands,Southlands,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Richmond; Vancouver,Vancouver,14.0,,,Afternoon,1.0,measured,0.9491,0.9945,25,0.7,none,0.0,0.0,3.32,0.02,0.0,0.0,33,osm,2,2,2,2,0,100,10.5,,,0,TRUE,,,Moderate,1,0,0,0,,,Low-traffic riding,Mixed surface,"Difficulty: Moderate, because of some loose surface.",9.8,0.4,0.0,0.0,0.0,0.0,0.3,0.0
squamish-cycle-loops-47-60k,Squamish Cycle Loops,Trails BC,trails-bc,https://trailsbc.ca/loops/squamish-cycle-loops-47-60k/,"Vancouver, Coast and Mountains",Squamish,,79.0,,,Full day,1.0,measured,0.96,0.9876,168,3.15,none,0.26,0.0,72.0,0.89,0.0,0.0,62,osm,2,2,2,4,0,77,64.2,,sections,4,TRUE,,,Moderate,1,0,0,0,,,Low-traffic riding,Mostly gravel,"Difficulty: Moderate, because of some loose surface.",26.9,10.0,4.6,6.4,0.7,3.0,12.6,0.0
squamish-ringer,Squamish Ringer,Love Machine,love-machine,https://www.lovemachinecycling.ca/routes/squamishringer,"Vancouver, Coast and Mountains",,,43.0,688.0,16.0,Full day,1.0,measured,0.975,0.996,55,1.07,none,0.0,0.0,41.99,0.17,0.0,0.0,88,osm,2,2,2,26,0,95,34.9,,,0,TRUE,,,Ambitious,1,2,0,0,,,Low-traffic riding,Almost all gravel; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",14.8,11.6,1.7,0.0,0.0,0.0,6.9,0.0
stanley-park-seawall,Stanley Park Seawall,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",North Vancouver; Vancouver; West Vancouver,Vancouver,10.0,,,Afternoon,1.0,measured,0.9845,1.0,19,0.15,none,0.0,0.0,5.72,0.0,0.0,0.0,5,osm,,,,,,,,,,,FALSE,,,Easy,0,0,0,0,,,,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,3.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
stoney-creek-brunette-river,Stoney Creek & Brunette River,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; Coquitlam; New Westminster; North Vancouver; Port Moody; Surrey,New Westminster,14.0,278.0,19.9,Afternoon,1.0,measured,0.9443,0.9966,25,0.76,none,0.0,0.0,13.69,0.05,0.0,0.0,66,osm,2,2,1,4,0,100,11.8,,,0,TRUE,0,,Ambitious,0,2,0,0,,,Low-traffic riding,Mostly gravel; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing.",10.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
strathcona-dam-detour,Strathcona Dam Detour,bikepacking.com,bikepacking-com,https://bikepacking.com/routes/tree-to-sea-loop-vancouver-island/,Vancouver Island,,Strathcona,11.0,267.0,24.3,Afternoon,1.0,measured,0.9814,0.9861,11,0.21,none,0.0,0.0,11.44,0.16,0.0,0.0,100,osm,2,2,2,28,9,80,11.0,,,0,TRUE,0,,Challenging,1,3,0,0,,,Low-traffic riding,Almost all gravel; Max climbing,"Difficulty: Challenging, because of punishing climbs + some loose surface.",0.0,8.6,0.0,2.2,0.0,0.0,0.2,0.0
sumas-dyke-trails,Sumas Dyke Trails,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Abbotsford; Chilliwack,Abbotsford,13.0,14.0,1.1,Afternoon,1.0,measured,0.9837,0.9876,12,0.21,none,0.0,0.0,12.81,0.16,0.0,0.0,92,osm,2,3,2,0,0,92,12.5,,,1,TRUE,0,,Moderate,1,0,0,0,,,Low-traffic riding,Almost all gravel; Chunky gravel; Gentle grades,"Difficulty: Moderate, because of some loose surface.",10.9,0.3,0.0,0.0,1.0,0.0,0.4,0.0
summerland-cycle-loop,Summerland Cycle Loop,Trails BC,trails-bc,https://trailsbc.ca/loops/summerland-cycle-loop/,Thompson Okanagan,Naramata; Penticton; Summerland,,55.0,335.0,6.1,Full day,1.0,measured,0.9708,0.9777,86,1.59,none,0.0,0.0,54.53,1.22,0.0,0.0,31,osm,0,0,0,13,0,45,40.8,,sections,9,TRUE,,,Moderate,0,1,0,0,,,Some traffic sharing,Mixed surface; Some climbing,"Difficulty: Moderate, because of some climbing.",9.9,7.9,11.8,1.8,0.6,8.1,0.6,0.0
surrey-shores,Surrey Shores,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Delta; Surrey; White Rock,Surrey,12.0,74.0,6.2,Afternoon,1.0,measured,0.9651,0.9939,33,0.41,none,0.0,0.0,7.26,0.04,0.0,0.0,77,osm,2,2,1,1,0,90,8.5,,,0,TRUE,0,,Moderate,0,1,0,0,,,Low-traffic riding,Mostly gravel; Some climbing,"Difficulty: Moderate, because of some climbing.",6.2,0.0,0.8,0.0,0.0,0.0,1.4,0.0
texada-island-two-step,Texada Island Two Step,Bike Gear Database,bike-gear-database,https://ridewithgps.com/routes/51269419,"Vancouver, Coast and Mountains",Powell River,Powell River,124.0,2886.0,23.3,Weekend or more,1.0,measured,0.99,0.9972,49,1.24,none,0.0,0.39,113.72,0.32,0.26,0.0,68,osm,2,3,2,77,0,77,121.9,,sections,12,TRUE,2,,Challenging,1,3,0,0,,,Low-traffic riding,Mostly gravel; Chunky gravel; Max climbing,"Difficulty: Challenging, because of punishing climbs + some loose surface.",0.0,76.2,15.8,0.0,0.0,11.7,18.2,0.0
texada-ridge-runner-route,Texada Ridge Runner Route,bikepacking.com,bikepacking-com,https://bikepacking.com/routes/texada-ridge-runner-route/,"Vancouver, Coast and Mountains",Cranberry; Powell River,Powell River,144.0,2674.0,18.6,Weekend or more,1.0,measured,0.8776,0.997,57,17.65,none,0.07,0.74,117.78,0.35,12.04,0.0,70,osm,2,2,2,79,0,79,125.4,,sections,12,TRUE,4,1,Challenging,1,3,0,0,,,Low-traffic riding,Mostly gravel; Lots of climbing,"Difficulty: Challenging, because of punishing climbs + some loose surface.",0.1,87.1,14.1,0.1,0.2,11.7,12.2,0.0
the-bc-trail,The BC Trail,bikepacking.com,bikepacking-com,https://bikepacking.com/routes/bc-trail/,"Thompson Okanagan; Kootenay Rockies; Vancouver, Coast and Mountains",Castlegar; Chilliwack; Christina Lake; Cokato; Cranbrook; Crescent Bay; Cultus Lake; Fernie; Fife; Fruitvale; Grand Forks; Greenwood; Hope; Kelowna; Kimberley; Midway; Naramata; Nelson; Penticton; Princeton; Salmo; Slesse Park; Summerland; Trail; Tulameen,Chilliwack,1164.0,16531.0,14.2,Expedition,1.0,measured,0.977,0.9921,772,26.73,none,2.14,9.64,1156.73,9.15,6.88,0.0,73,osm,2,3,3,14,19,75,1121.5,,sections,134,TRUE,2,12,Epic,2,2,0,0,distance,km,Low-traffic riding,Mostly gravel; Chunky gravel; Lots of climbing,"Difficulty: Epic, because of sheer distance, plus chunky surface.",402.2,143.2,136.5,7.3,41.8,92.4,298.2,0.0
the-big-griz,The Big Griz,BT 700 Bikepacking,bt-700-bikepacking,http://www.bt700.ca/biggriz.html,"Kootenay Rockies; Thompson Okanagan; Vancouver, Coast and Mountains; Vancouver Island; Cariboo Chilcotin Coast",,Victoria,2261.0,38186.0,16.9,Expedition,1.0,measured,0.9781,0.9891,1710,49.52,none,1.87,1.24,2241.98,24.41,15.06,0.0,62,osm,2,2,2,28,20,58,2115.8,,sections,530,TRUE,,,Epic,1,2,0,0,distance,km,Some traffic sharing,Mostly gravel; Lots of climbing; Remote stretches,"Difficulty: Epic, because of sheer distance, plus lots of climbing.",326.3,591.0,352.9,13.0,144.5,385.3,302.6,0.0
the-great-granby-loop,The Great Granby Loop,Bikepack Canada,bikepack-canada,https://bikepack.ca/the-great-granby-loop,Kootenay Rockies; Thompson Okanagan,,Castlegar,477.0,7345.0,15.4,Expedition,1.0,measured,0.9899,0.9961,210,4.82,none,0.14,0.0,476.02,1.86,0.77,0.0,70,osm,2,3,3,26,39,78,455.2,,sections,80,TRUE,,,Challenging,2,2,0,0,,,Low-traffic riding,Mostly gravel; Chunky gravel; Lots of climbing; Remote stretches,"Difficulty: Challenging, because of chunky surface + lots of climbing.",105.0,179.9,17.9,0.0,10.4,69.9,72.2,0.0
the-south-island-sundowner,The South Island Sundowner,bikepacking.com,bikepacking-com,https://bikepacking.com/routes/south-island-sundowner/,Vancouver Island,Central Saanich; Colwood; Esquimalt; Langford; Metchosin; Oak Bay; Saanich; Sooke; Victoria; View Royal,Saanich,139.0,1317.0,9.5,Weekend or more,1.0,measured,0.9617,0.9734,273,5.33,none,0.05,0.0,139.24,3.71,0.0,0.0,70,osm,1,2,1,13,0,93,126.8,,,2,TRUE,4,10,Challenging,0,1,0,0,publisher,,Low-traffic riding,Mostly gravel; Some climbing,"Difficulty: Challenging, because of the route publisher's own rating as a minimum, plus some climbing.",87.8,18.8,5.9,0.9,0.0,1.6,11.9,0.0
the-spring-classic,The Spring Classic,Love Machine,love-machine,https://www.lovemachinecycling.ca/routes/springclassic,"Vancouver, Coast and Mountains",,,103.0,159.0,1.5,Weekend or more,1.0,measured,0.9583,0.9846,180,4.3,none,0.14,0.27,89.04,1.37,0.0,0.0,50,osm,0,2,1,1,0,82,94.1,,,2,TRUE,,,Easy,0,0,0,0,,,Low-traffic riding,Mostly gravel; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,56.0,17.4,13.5,1.8,0.3,1.4,3.7,0.0
three-bridges-big-loop-516km,Three Bridges - Big Loop 51.6km,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Coquitlam; Delta; Langley; Maple Ridge; New Westminster; Pitt Meadows; Port Coquitlam; Port Moody; Surrey,Coquitlam,52.0,,,Full day,1.0,measured,0.9565,0.9969,136,2.25,none,0.0,0.0,51.67,0.16,0.0,0.0,41,osm,0,2,1,1,0,96,45.3,,,0,TRUE,2,,Ambitious,0,0,0,0,publisher,,Low-traffic riding,Mixed surface,"Difficulty: Ambitious, because of the route publisher's own rating as a minimum.",38.1,4.2,1.5,0.3,0.0,0.0,1.2,0.0
three-bridges-via-north-route-445km,Three Bridges via North Route 44.5km,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Coquitlam; Langley; Maple Ridge; New Westminster; Pitt Meadows; Port Coquitlam; Port Moody; Surrey,Coquitlam,45.0,,,Full day,1.0,measured,0.9583,0.9954,109,1.86,none,0.0,0.0,44.59,0.2,0.0,0.0,44,osm,0,2,1,0,0,96,38.6,,,0,TRUE,,,Easy,0,0,0,0,,,Low-traffic riding,Mixed surface,Difficulty: Easy — no major climbing or rough surface.,30.8,5.9,1.1,0.3,0.0,0.0,0.5,0.0
through-the-east-kootenays-film,Through the East Kootenays,bikepacking.com,bikepacking-com,https://bikepacking.com/plog/through-the-east-kootenays-film/,Kootenay Rockies,Cokato; Cranbrook; Fernie; Fort Steele,Fernie,252.0,2246.0,8.9,Weekend or more,1.0,measured,0.987,0.9966,145,3.28,none,0.0,0.0,251.66,0.86,0.0,0.0,63,osm,2,2,2,22,3,62,247.9,,sections,34,TRUE,,,Ambitious,1,1,0,0,,,Some traffic sharing,Mostly gravel; Some climbing,"Difficulty: Ambitious, because of some loose surface + some climbing.",44.9,73.3,57.4,4.1,29.8,3.9,34.6,0.0
top-of-the-world,Top of the World,Bikepack Canada,bikepack-canada,https://www.bikepack.ca/routes/guidebook,Kootenay Rockies,,Cranbrook,347.0,6340.0,18.3,Expedition,1.0,measured,0.9894,0.9978,172,3.69,none,0.0,2.49,347.41,0.77,0.0,0.0,76,osm,2,2,2,39,33,64,342.8,,sections,15,TRUE,,,Ambitious,1,2,0,0,,,Some traffic sharing,Mostly gravel; Lots of climbing; Remote stretches,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",8.6,154.4,104.0,4.4,3.9,11.4,56.2,0.0
touring-victoria,Touring Victoria,Cross Canada Cycle Tour Society,cross-canada-cycle-tour-society,https://ridewithgps.com/routes/55705219,Vancouver Island,Central Saanich; Colwood; Esquimalt; North Saanich; Oak Bay; Saanich; Sidney; Victoria; View Royal,North Saanich,84.0,413.0,4.9,Full day,1.0,measured,0.9431,0.9789,214,4.76,none,0.0,0.0,80.83,1.71,2.3,0.0,11,osm,0,0,0,1,0,54,72.9,,,0,TRUE,2,,Ambitious,0,0,0,0,publisher,,Some traffic sharing,Mostly paved; Gentle grades,"Difficulty: Ambitious, because of the route publisher's own rating as a minimum.",21.7,17.8,20.3,13.1,0.0,0.0,0.0,0.0
town-center-coquitlam-river,Town Center & Coquitlam River,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Coquitlam; Pitt Meadows; Port Coquitlam; Port Moody,Coquitlam,10.0,85.0,8.5,Afternoon,1.0,measured,0.9511,0.9783,28,0.47,none,0.0,0.0,9.67,0.21,0.0,0.0,51,osm,0,2,1,0,0,86,9.2,,,0,TRUE,0,,Moderate,0,1,0,0,,,Low-traffic riding,Mostly gravel; Some climbing,"Difficulty: Moderate, because of some climbing.",7.8,0.1,0.0,0.9,0.4,0.0,0.0,0.0
trans-canada-bike-route-bc-only,Trans Canada Bike Route (BC Only),Trans Canada Bike Route Network,trans-canada-bike-route-network,https://bikeacrosscanada.github.io/index.html,"Thompson Okanagan; Kootenay Rockies; Vancouver, Coast and Mountains; Northern British Columbia; Vancouver Island; Cariboo Chilcotin Coast",Abbotsford; Agassiz; Aldergrove; Alert Bay; Armstrong; Ashcroft; Barriere; Beach Grove; Beavermouth; Black Creek; Bloedel; Blue River; Boston Bar; Bowen Island; Bowser; Bridal Falls; Burnaby; Burns Lake; Cache Creek; Campbell River; Canal Flats; Cassidy; Castlegar; Cathedral; Cawston; Cedar; Central Saanich; Chase; Cherry Creek; Chilliwack; Christina Lake; Clearwater; Cobble Hill; Cokato; Coldstream; Colwood; Comox; Coombs; Copper Creek; Coquitlam; Courtenay; Cowichan Bay; Cranbrook; Crescent Bay; Creston; Cultus Lake; Cumberland; Delta; Denman Island; Deroche; Duncan; East Osoyoos; Enderby; Errington; Esquimalt; Fairmont Hot Springs; Fernie; Field; Fife; Fort Langley; Fort Steele; Fraser Lake; Golden; Grand Forks; Grantham; Great Central; Greata; Greenwood; Harrison Hot Springs; Harrison Mills; Hazelton; Hedley; Hope; Houston; Invermere; Kaleden; Kamloops; Keefers; Kelowna; Kent; Keremeos; Kleecoot; Ladysmith; Lake Country; Langley; Little Fort; Logan Lake; Manning Park; Maple Ridge; Mcbride; Midway; Mill Bay; Mission; Mount Robson; Nanaimo; Nanoose Bay; Naramata; Nelson; New Hazelton; New Westminster; Nicholson; North Cowichan; North Saanich; North Vancouver; Oak Bay; Okanagan Falls; Osoyoos; Oyster River; Parksville; Peachland; Penticton; Pitt Meadows; Port Alberni; Port Coquitlam; Port Hardy; Port Mcneill; Port Moody; Prince George; Prince Rupert; Princeton; Qualicum Bay; Qualicum Beach; Quathiaski Cove; Quinsam; Radium Hot Springs; Revelstoke; Richmond; Royston; Saanich; Salmon Arm; Saratoga Beach; Sayward; Scotch Creek; Shawnigan Lake; Sicamous; Sidney; Smithers; Sparwood; Sproat Lake; Summerland; Sunshine Valley; Surrey; Tappen; Terrace; Thornhill; Tlakmaqis; Tofino; Tsawwassen; Ucluelet; Union Bay; Valemount; Vancouver; Vanderhoof; Vermilion Crossing; Vernon; Victoria; View Royal; West Kelowna; West Vancouver; Westbank; Westside; Windermere,,5446.0,,,Expedition,1.0,measured,0.9705,0.9932,5520,160.4,none,1.5,1.07,5378.91,36.66,58.07,0.0,1,osm,0,0,0,9,24,10,5152.9,4,mostly,4312,TRUE,,,Epic,0,0,0,0,distance,km,Shares roads with traffic,Mostly paved; Remote stretches,"Difficulty: Epic, because of sheer distance.",309.5,167.4,153.4,173.0,399.7,3912.0,37.9,13.9
trans-canada-trail-north-bc-only,Trans Canada Trail North (BC Only),Trans Canada Trail,trans-canada-trail,https://tctrail.ca/explore-the-map/,Northern British Columbia,Charlie Lake; Dawson Creek; Fort Nelson; Fort St John; Pink Mountain; Taylor,,1031.0,,,Expedition,0.988,measured,0.9972,0.9995,243,2.91,none,0.93,2.73,1018.92,0.48,0.0,12.24,2,osm,0,0,0,35,78,5,1025.6,4,mostly,950,TRUE,,,Epic,0,2,0,2,distance,km,Shares roads with traffic,Mostly paved; Remote stretches,"Difficulty: Epic, because of sheer distance, plus lots of climbing.",3.4,42.8,27.0,2.8,0.7,949.0,0.0,0.0
trans-canada-trail-south-bc-only,Trans Canada Trail South (BC Only),Trans Canada Trail,trans-canada-trail,https://tctrail.ca/explore-the-map/,"Kootenay Rockies; Thompson Okanagan; Vancouver, Coast and Mountains; Vancouver Island",Abbotsford; Bowen Island; Burnaby; Cassidy; Castlegar; Cedar; Chilliwack; Christina Lake; Cokato; Colwood; Coquitlam; Cranbrook; Cultus Lake; Duncan; Elkford; Esquimalt; Fernie; Fife; Fort Langley; Grand Forks; Greenwood; Hope; Kelowna; Kent; Kimberley; Ladysmith; Lake Cowichan; Langford; Langley; Malahat; Maple Ridge; Metchosin; Midway; Mission; Nanaimo; Naramata; Nelson; New Westminster; North Cowichan; North Vancouver; Oak Bay; Pemberton; Penticton; Pitt Meadows; Port Coquitlam; Port Moody; Princeton; Rossland; Saanich; Salmo; Shawnigan Lake; Slesse Park; Slocan; Sparwood; Squamish; Summerland; Surrey; Swift; Trail; Vancouver; Victoria; View Royal; West Vancouver; Whistler,,1768.0,,,Expedition,1.0,measured,0.9863,0.9966,2022,24.17,none,2.21,1.6,1735.85,5.83,5.3,0.03,72,osm,2,3,2,10,13,84,1662.1,,sections,65,TRUE,,,Epic,1,1,0,0,distance,km,Low-traffic riding,Mostly gravel; Chunky gravel,"Difficulty: Epic, because of sheer distance, plus some loose surface.",790.9,246.4,188.1,15.5,32.1,32.6,356.6,0.2
tree-to-sea-loop-vancouver-island,"Tree to Sea Loop, Vancouver Island",bikepacking.com,bikepacking-com,https://bikepacking.com/routes/tree-to-sea-loop-vancouver-island/,Vancouver Island,Alert Bay; Black Creek; Bloedel; Campbell River; Comox; Courtenay; Elephant Crossing; Gold River; Grantham; Lazo; Little River; Oyster River; Port Hardy; Port Mcneill; Quathiaski Cove; Quinsam; Rock Bay; Saratoga Beach; Sayward; Tahsis; Telegraph Cove,Area B (Lazo North),1046.0,16742.0,16.0,Expedition,1.0,measured,0.9609,0.9895,489,40.93,none,1.63,0.43,993.15,10.43,0.12,0.0,84,osm,2,2,2,35,48,71,996.2,,sections,92,TRUE,4,1,Epic,1,2,0,1,distance,km,Some traffic sharing,Mostly gravel; Lots of climbing; Remote stretches,"Difficulty: Epic, because of sheer distance, plus lots of climbing.",16.2,654.2,144.9,48.8,46.4,45.4,40.3,0.0
tree-to-sea-mini,Tree To Sea Mini,bikepacking.com,bikepacking-com,https://bikepacking.com/routes/tree-to-sea-loop-vancouver-island/,Vancouver Island,Bloedel; Campbell River; Gold River; Quinsam; Rock Bay; Sayward,Campbell River,384.0,6112.0,15.9,Expedition,1.0,measured,0.993,0.9961,132,2.67,none,0.1,0.0,380.03,1.5,0.0,0.0,76,osm,2,2,2,29,67,60,380.3,,sections,65,TRUE,,,Challenging,1,2,0,2,,,Some traffic sharing,Mostly gravel; Lots of climbing; Remote stretches,"Difficulty: Challenging, because of lots of climbing + long stretches far from services.",0.0,215.9,61.0,26.4,0.1,65.4,11.5,0.0
triple-crown-vancouver-bc-loop,"Triple Crown, Vancouver, BC (loop)",The Great Community Route Celebration,the-great-community-route-celebration,https://ridewithgps.com/routes/33289499,"Vancouver, Coast and Mountains",Burnaby; North Vancouver; Port Moody; Vancouver; West Vancouver,District of North Vancouver,112.0,2410.0,21.5,Weekend or more,1.0,measured,0.9412,0.9741,224,6.59,none,0.0,0.0,82.04,2.12,0.0,0.0,1,osm,0,0,0,51,0,22,92.5,,mostly,59,TRUE,2,,Ambitious,0,3,0,0,,,Shares roads with traffic,Mostly paved; Max climbing,"Difficulty: Ambitious, because of punishing climbs.",14.5,5.0,9.1,4.0,52.3,6.9,0.7,0.0
tutti-gravel-inn-tutti-loves-poutine,Tutti Loves Poutine,Bike Gear Database,bike-gear-database,https://www.bikegeardatabase.com/stories/tutti-gravel-inn,Cariboo Chilcotin Coast,Clinton,Thompson-Nicola,50.0,205.0,4.1,Full day,1.0,measured,0.9591,0.9651,25,2.03,none,0.2,0.31,49.72,1.73,0.0,0.0,88,osm,2,2,2,1,76,93,47.4,,,0,TRUE,1,,Ambitious,1,0,0,2,,,Low-traffic riding,Almost all gravel; Gentle grades; Remote stretches,"Difficulty: Ambitious, because of long stretches far from services + some loose surface.",0.0,24.5,3.1,0.0,0.0,0.0,19.8,0.0
two-lake-tootle,Two Lake Tootle,Bikepack Canada,bikepack-canada,https://www.bikepack.ca/two-lake-toodle,Kootenay Rockies,,Invermere,145.0,2093.0,14.4,Weekend or more,1.0,measured,0.9889,0.9991,49,1.6,none,0.0,0.0,144.95,0.13,0.0,0.0,89,osm,2,2,2,43,10,9,143.4,,,1,TRUE,2,,Ambitious,1,2,0,0,,,Shares roads with traffic,Almost all gravel; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",0.4,5.5,129.2,0.0,0.5,0.8,6.9,0.0
ubc-explorer,UBC Explorer,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Richmond; University Hill; Vancouver,UBC-Point Grey,9.0,,,Afternoon,1.0,measured,0.919,0.9192,43,0.71,none,0.0,0.0,1.43,0.12,0.0,0.0,6,osm,0,0,0,0,0,94,6.5,,,0,TRUE,1,,Moderate,0,0,0,0,publisher,,Low-traffic riding,Mostly paved,"Difficulty: Moderate, because of the route publisher's own rating as a minimum.",2.4,3.7,0.4,0.0,0.0,0.0,0.0,0.0
